headline,network,date,overall_duration,title,program_id,timestamps,start_time,end_time,duration,description,reporters
NBC Evening News for 2018-10-21,NBC,2018-10-21,29 minutes long,South Dakota / Buffalo Roundup,1131402,05:56:10 pm — 05:58:40 pm,17:56:10,17:58:40,150,"(Studio: Kate Snow)  Report introduced.  

(Custer State Park, South Dakota: Kevin Tibbles)  The thriving buffalo herd featured; scenes shown from the bison roundup at Custer State Park in South Dakota.  [Herd manager Jack KRAMER, cowboy Levi OLIVEERS, Melissa KELSON, Mark HENDRICKS- comment on the majestic herd.] ","['Kate Snow', 'Kevin Tibbles']"
NBC Evening News for 2018-10-21,NBC,2018-10-21,29 minutes long,Good Night,1131403,05:58:40 pm — 05:58:40 pm,17:58:40,17:58:40,0,,[]
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Preview/Introduction	David Muir (New York),1131404,05:30:00 pm — 05:31:40 pm,17:30:00,17:31:40,100,,[]
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Immigration / Migrant Caravan / Trump,1131405,05:31:40 pm — 05:35:00 pm,17:31:40,17:35:00,200,"(Studio: David Muir)  Report introduced.  

(Huehuetan, Mexico: Matt Gutman)  The growing crisis about the migrants on the move in Central America after crossings the Guatemala border into Mexico & President Trump threatening to use the military featured; scenes shown of the caravan numbers from Honduras heading towards Texas with migrants' stories told, people riding on tankers.  [President TRUMP&nbsp- says you will find MS-13 & Middle Easterners there.]  The Mexican position on the migrants discussed. ","['David Muir', 'Matt Gutman']"
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,"Washington, DC / TV Station Shooting",1131406,05:35:00 pm — 05:36:20 pm,17:35:00,17:36:20,80,"(Studio: David Muir)  Report introduced.  

(Washington: David Kerley)  The shooting at a television station in Washington, DC, featured; scenes shown of the suspect kicking in the door at a Fox-owned station who was then shot.  [WJLA-TV reporter Anna-Lysa GAYLE- comments on what happened.]  [Metropolitan police dept. Cmdr. Melvin GRESHAM- comments briefly.]  What is known about the suspect shooting discussed. ","['David Muir', 'David Kerley']"
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Turkey / Saudi Consulate Mystery / Khashoggi,1131407,05:36:20 pm — 05:40:00 pm,17:36:20,17:40:00,220,"(Studio: David Muir)  Report introduced.  

(Istanbul: Ian Pannell)  New images of ""Washington Post"" journalist Jamal Khashoggi at the Saudi embassy in Istanbul, Turkey, before he was killed on October 2 that challenged the Saudis' latest explanation featured; scenes shown of him walking, at the consulate & of a suspect wearing Khashoggi's clothes; details given about prior Saudi explanations & the positions of President Trump & Jared Kushner on Saudi Arabian relations.  [Saudi minister of foreign affairs Adel al-JUBEIR- comments.]  [On CNN, KUSHNER; TRUMP&nbsp- offer views on the matter.]  The question as to where Khashoggi's body is, the investigation of a vehicle & Turkish President Recep Erdogan's coming speech discussed. ","['David Muir', 'Ian Pannell']"
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Costa Rica / Bachelor Party Tragedy,1131408,05:40:00 pm — 05:41:10 pm,17:40:00,17:41:10,70,"(Studio: David Muir)  Report introduced.  

(Miami Beach, Florida: Victor Oquendo)  The death of four Americans tourists & a local guide in a rafting accident in Costa Rica featured; scenes shown from the river; photos of victims shown with bride-to-be Nicole Yero quoted. ","['David Muir', 'Victor Oquendo']"
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Hurricane Willa,1131409,05:41:10 pm — 05:42:10 pm,17:41:10,17:42:10,60,"(Studio: David Muir)  The development of Pacific Hurricane Willa reported; weather maps & rain in Puerto Villarta, Mexico, shown.    

(Studio: David Muir, Ginger Zee)  The hurricane track as it moves to Mexico & Texas discussed; weather maps shown.   ","['David Muir', 'David Muir, Ginger Zee']"
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Midterm Elections / Texas Senate,1131410,05:42:10 pm — 05:45:00 pm,17:42:10,17:45:00,170,"(Studio: David Muir)  A ""State of the Race"" report introduced.  

(Texas: Paula Faris)  The state of the Texas Senate race between Senator Ted Cruz & Representative Beto O'Rourke featured; scenes from the campaign trail shown; details given about the immigration issue.  [In 2016, Donald TRUMP&nbsp- calls him ""Lyin' Ted Cruz.""]  [Today, President TRUMP&nbsp- calls him ""beautiful Ted.""]  [In interview, CRUZ&nbsp- says he has moved on since 2016.]  [O'ROURKE&nbsp- says we do not need a wall.]  

(Studio: David Muir, Paul Faris)  The Texas race discussed. ","['David Muir', 'Paula Faris', 'David Muir, Paul Faris']"
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Upcoming Items & COMMERCIALS: Keytruda; Nature's Bounty; Bayer.,1131411,05:45:00 pm — 05:47:40 pm,17:45:00,17:47:40,160,,[]
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Lottery / Mega Millions,1131412,05:47:40 pm — 05:49:10 pm,17:47:40,17:49:10,90,"(Studio: David Muir)  Report introduced.  

(Atkanta: Gio Benitez)  The gigantic jackpot in the Mega Millions lottery featured; scenes shown from Atlanta; odds statistics cited.  [Two ticket BUYERS, WOMAN, numbers host John CROWE&nbsp- comment on the lottery.] ","['David Muir', 'Gio Benitez']"
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Upcoming Items & COMMERCIALS: Otezla; Keurig; ancestry.com; Coricidin; Prevagen; Eliquis.,1131413,05:49:10 pm — 05:52:30 pm,17:49:10,17:52:30,200,,[]
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Index of Other News,1131414,05:52:30 pm — 05:53:40 pm,17:52:30,17:53:40,70,"(Studio: David Muir)  A brief look at news stories with video often shown: the search for missing teen Jayme Closs after her parents were murdered in Wisconsin; the manhunt for a Georgia cop killer who shot Antwan Toney; the investigation into the Clemson University party floor collapse; the heartbreak in Mexico Beach, Florida, for hurricane victim Claire Bryan, mother of country star Luke Bryan. ",['David Muir']
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Upcoming Items & COMMERCIALS: Aleve; AARP/UHC; Airborne; Fidelity Investments; Nexium; Shark; esurance; Bayer; Febreze.,1131415,05:53:40 pm — 05:56:50 pm,17:53:40,17:56:50,190,,[]
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,America Strong (Mr. Eugene),1131416,05:56:50 pm — 05:58:20 pm,17:56:50,17:58:20,90,"(Studio: David Muir)  The appreciation for school custodian Mr. Eugene on National Custodians Day featured; scenes shown from Moody Elementary School in Moody, Alabama, where Mr. Eugene was surprised.  ",['David Muir']
ABC Evening News for 2018-10-22,ABC,2018-10-22,28 minutes long,Good Night,1131417,05:58:20 pm — 05:58:20 pm,17:58:20,17:58:20,0,,[]
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1131418,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,Immigration / Migrant Caravan / Trump / A Discussion,1131419,07:00:20 pm — 07:25:30 pm,19:00:20,19:25:30,1510,"(Studio: Anderson Cooper)  A Keeping Them Honest look at President Trump's allusions to Middle East terrorists travelling with the Central American caravan now in Mexico in order to scare Americans about immigration introduced; scenes shown of him on the campaign trail in Houston & {Briefly} of the caravan in Mexico.  [TRUMP - says the Democrats want the caravans: they are bad politicians with horrible policies; they want to open the borders & give them cars & drivers' licenses; speaks against sanctuary cities: they are rioting is California.]  The conspiracy theory that Democrats are paying Central American to come north outlined.  [Later, TRUMP - says many in California want to get out of sanctuary cities & there is rioting; that you will find MS-13 in the caravan.]  Trump tweeT about the caravan with Middle Easterners mixed in quoted.  [White House press secretary Sarah Huckabee SANDERS -backs the Middle Eastern problem.]  The actualities about the 10 a day figure for criminals trying to enter the US noted. What he is saying about the border wall noted.  [TRUMP - says we are building the wall: it is moving.]  [in Ohio, TRUMP - promises a bill about the opioid crisis without Democrat support.]  Trump's promises about a middle class tax cut & the Saudi arms deal: a flood of misinformation outlined.  Map of the caravan's route shown.  

(Studio: Anderson Cooper; Huehuetan, Mexico: Bill Weir)  The lack of Middle Easterners in the immigration caravan, what did happen to the people in the caravan, the help for them from Mexico, what the people are saying about what Trump says about the migrants {with migrants' Spanish words about Trump quoted}, the organization of the caravan after discontent, violence & crime in Honduras discussed; scenes shown from Mexico.    

(Studio: Anderson Cooper)  Live discussion held with CNN's Trump supporter Steve Cortes & Van Jones about Trump & immigration.  [JONES - offers views on the idea that Democrats are paying for this: Trump lies.]  [CORTES - offers views on what Trump means about terrorists coming from other countries with Bangladeshis crossing the Mexico border, why borders are important: to protect Americans of any color.]","['Anderson Cooper', ""they are bad politicians with horrible policies; they want to open the borders & give them cars & drivers' licenses; speaks against sanctuary cities"", 'Anderson Cooper']"
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,"Upcoming Items & COMMERCIALS: CNN ""The Van Jones Show""; Nexium; Lexus; Thera Tears; NicoDerm; ""Can You Ever Forgive Me""; Nutrish; Viking Cruises; Vistaprint; esurance; ancestry.com; ancestry.com.",1131420,07:25:30 pm — 07:30:00 pm,19:25:30,19:30:00,270,,[]
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,Turkey / Saudi Consulate Mystery / Khashoggi / Murphy Interview,1131421,07:30:00 pm — 07:36:00 pm,19:30:00,19:36:00,360,"(Studio: Anderson Cooper)  Surveillance video of a body double wearing the clothes of ""Washington Post"" journalist Jamal Khashoggi after he was killed at the Saudi embassy in Istanbul, Turkey, shown.  [In Van Jones CNN interview, Jared KUSHNER&nbsp- says the administration is in the fact-finding phase with the accusations about Saudi Arabia's role.]  

(Studio: Anderson Cooper)  Live discussion held with Senator Chris Murphy.  [MURPHY&nbsp- offers views on whether Saudi Arabian royalty has an interest in transparency after lying for two weeks: he was killed in the consulate & the Saudis lied when they knew he was dead; on the administration's approach to Saudi Arabia when the Trumps have financial connections; how there are others than Saudi Crown Prince Mohammad bin Salman who could lead the country: he is an unstable leader.] ","['Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,Upcoming Items & COMMERCIALS: Hello Fresh; Shriners Hospital; CNN Lisa Ling; Tukol; SoFi.,1131422,07:36:00 pm — 07:40:10 pm,19:36:00,19:40:10,250,,[]
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,White House / Kelly-Lewandowski Argument / A Discussion,1131423,07:40:10 pm — 07:48:50 pm,19:40:10,19:48:50,520,"(Studio: Anderson Cooper; New York: Maggie Haberman)  A ""New York Times"" report that White House chief of staff Gen. John Kelly & Corey Lewandowski squared off outside the Oval Office of the White House in February, how this suggested the level of chaos at the White House & indicates Kelly's temper, what the fight was about discussed.  

(Studio: Anderson Cooper)  Live discussion held with CNN's David Gergen & David Axelrod about this Kelly-Lewandowski argument.  [AXELROD&nbsp- offers views on how White Houses are pressure-packed, but Trump encourages conflict among his people, the problem of another leak in the White House .]  [GERGEN&nbsp- offers views on Haberman's reporting that indicates the anger inside the White House with Trump enjoying the arguments instead of a reverence for the White House as a symbol of the country.] ","['Anderson Cooper; New York', 'Anderson Cooper']"
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,"Upcoming Items & COMMERCIALS: Wayfair; legalzoom; CNN Anthony Bourdain; Knightline Legal; Great America PAC; CNN ""Election Night in America""",1131424,07:48:50 pm — 07:51:50 pm,19:48:50,19:51:50,180,,[]
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,Midterm Elections / Boot Discussion,1131425,07:51:50 pm — 07:55:50 pm,19:51:50,19:55:50,240,"(Studio: Anderson Cooper)  Findings of a ""Wall Street Journal""/NBC poll on the voter view of who should control the Congress, President Trump's approval rating outlined on screen.  Live discussion held with CNN's global affairs analyst Max Boot, author of ""Corrosion of Conservatism.""  [BOOT&nbsp- offers views on how Trump is firing up the base, why he left the Republican Party that has become a cult of personality as opposed to what President Ronald Reagan meant about a great America, how he is now a centrist, how the elections will decide what the party becomes.] ",['Anderson Cooper']
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,Lewandowski,1131426,07:55:50 pm — 07:56:10 pm,19:55:50,19:56:10,20,(Studio: Anderson Cooper)  A correction to what CNN's David Gergen said about Corey Lewandowski being a state police officer given. ,['Anderson Cooper']
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,"Upcoming Items & COMMERCIALS: ""Cuomo Prime Time""; American Petroleum Inst.; Viking Cruises; Babbel; Knightline Legal; CNN Lisa Ling.",1131427,07:56:10 pm — 08:00:00 pm,19:56:10,20:00:00,230,,[]
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,Facebook,1131428,08:00:00 pm — 08:00:30 pm,20:00:00,20:00:30,30,"(Studio: Anderson Cooper)  The daily ""Full Circle"" newscast on Facebook mentioned. ",['Anderson Cooper']
CNN Evening News for 2018-10-22,CNN,2018-10-22,about 1 hour long,Good Night,1131429,08:00:30 pm — 08:00:30 pm,20:00:30,20:00:30,0,,[]
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Preview/Introduction	David Muir (New York),1131462,05:30:00 pm — 05:31:30 pm,17:30:00,17:31:30,90,,[]
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,New Jersey / Children's Death,1131463,05:31:30 pm — 05:34:00 pm,17:31:30,17:34:00,150,"(Studio: David Muir)  Report introduced.  

(Pompton Lakes, New Jersey: Whit Johnson)  The outbreak of a virus in New Jersey that is killing children at a pediatric hospital featured; scenes shown from outside the hospital in Pompton Lakes; details given about the adenovirus.  [ABC's Dr. Jennifer ASHTON- talks about this common virus that is infectious & contagious.]  A statement from hospital administrator Roweba Bautista quoted.  The surveillance being conducted by the state health department discussed. ","['David Muir', 'Whit Johnson']"
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Midterm Elections / Trump's Claims,1131464,05:34:00 pm — 05:37:20 pm,17:34:00,17:37:20,200,"(Studio: David Muir)  Report introduced.  

(White House: Jonathan Karl)  The promises from President Trump while campaigning for the midterm elections examined; details given about his untrue claims on taxes, health insurance, sanctuary cities.  [October 22, TRUMP&nbsp- says ""I am a nationalist.""]  [TRUMP&nbsp- promises tax cuts next week, predicting those with pre-existing conditions will be covered, claims there is rioting in California.]  The issue of the migrant caravan, immigration & Trump claims about Middle Eastern people in the caravan discussed. ","['David Muir', 'Jonathan Karl']"
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Politics: Mail Box Bomb,1131465,05:37:20 pm — 05:39:10 pm,17:37:20,17:39:10,110,"(Studio: David Muir)  Report introduced.  

(Katonah, New York: Erielle Reshef)  The investigation of a mailbox bomb at the home of liberal philanthropist George Soros featured; scenes shown of the house in Katonah with a timeline about the bomb outlined on screen.  [President TRUMP &nbsp- makes claims about Soros.]  Senator Mitch McConnell shown being harassed in a restaurant last week as well as Representative Nancy Pelosi being stopped: examples of the political rhetoric & extremism. ","['David Muir', 'Erielle Reshef']"
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,University of Utah / Student Athlete Murder,1131466,05:39:10 pm — 05:40:30 pm,17:39:10,17:40:30,80,"(Studio: David Muir)  Report introduced.  

(Denver: Clayton Sandell)  The murder by her boyfriend, Melvin Rowland, of University of Utah student athlete Lauren McCluskey while she was on the phone with her mother reviewed; photos shown with mother Jill McCluskey quoted.  [Athletic dir. Mark HARLAN- reacts.]  [University of Utah police dept. Lt. Brian WAHLIN- describes what happened.] ","['David Muir', 'Clayton Sandell']"
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Hurricane Willa,1131467,05:40:30 pm — 05:41:40 pm,17:40:30,17:41:40,70,"(Studio: David Muir, Ginger Zee)  The impact of Hurricane Willa on already flooded Texas & then moving northward discussed; weather maps shown.  ","['David Muir, Ginger Zee']"
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Turkey / Saudi Consulate Mystery / Khashoggi,1131468,05:41:40 pm — 05:43:20 pm,17:41:40,17:43:20,100,"(Studio: David Muir)  Report introduced.  

(Istanbul: Ian Pannell)  New developments in the death of ""Washington Post"" journalist Jamal Khashoggi at the Saudi embassy in Istanbul, Turkey, featured; scenes shown of Khashoggi's son with Saudi Crown Prince Mohammad bin Salman.  [Turkish President Recep ERDOGAN- {thru reporter's translation} says he was murdered.]  [President TRUMP&nbsp- criticizes the Saudi coverup.] ","['David Muir', 'Ian Pannell']"
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Midterm Elections / Voting / Georgia,1131469,05:43:20 pm — 05:46:20 pm,17:43:20,17:46:20,180,"(Studio: David Muir)  Statistics on the energized early voter in the misterm elections cited.  ""State of the Race"" report introduced.  

(Marietta, Georgia: Steve Osunsami)  The Georgia governor's race between black female Stacey Abrams & Brian Kemp† featured; scenes shown of people in line to vote; details given of vote stalling charges against Kemp.  [Voice of KEMP - reacts to the early balloting.]  [Two VOTERS, Sabina MOORE - offer views on the race.]  Tonight's debate in Georgia with Abrams' past flag-burning ties discussed.","['David Muir', 'Steve Osunsami']"
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Upcoming Items & COMMERCIALS: Ninja Foodi; Keytruda.,1131470,05:46:20 pm — 05:48:50 pm,17:46:20,17:48:50,150,,[]
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Wisconsin / Missing Teen,1131471,05:48:50 pm — 05:50:00 pm,17:48:50,17:50:00,70,"(Studio: David Muir)  Report introduced.  

(Barron, Wisconsin: Alex Perez)  The search in Wisconsin for missing teen Jayme Closs, whose parents were murdered, featured; scenes shown from Barron & photos of two suspect cars shown.  [Barron County Sheriff Chris FITZGERALD- comments on the search plan.]   ","['David Muir', 'Alex Perez']"
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Upcoming Items & COMMERCIALS: Otezla; Depend; Tums; Prudential; Chantix.,1131472,05:50:00 pm — 05:53:10 pm,17:50:00,17:53:10,190,,[]
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Index of Other News,1131473,05:53:10 pm — 05:54:20 pm,17:53:10,17:54:20,70,"(Studio: David Muir)  A brief look at news stories with video often shown: the killing of American tourist Marie Kohnla in Turks & Caicos; the crash of a vintage plan on the California 101 freeway; an escalator accident in Rome, Italy; the dementia diagnosis for former Supreme Court justice Sandra Day O'Connor. ",['David Muir']
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Upcoming Items & COMMERCIALS: Dell; AARP/UHC; MiraLAX; MintMobile; Fidelity Investments; Eliquis.,1131474,05:54:20 pm — 05:57:30 pm,17:54:20,17:57:30,190,,[]
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Lottery / Mega Millions,1131475,05:57:30 pm — 05:58:20 pm,17:57:30,17:58:20,50,"(Studio: David Muir)  Report introduced.  

(New York; Gio Benitez)  The gigantic jackpot in the Mega Millions lottery updated; scenes shown from Atlanta; odds statistics cited. ",['David Muir']
ABC Evening News for 2018-10-23,ABC,2018-10-23,28 minutes long,Good Night,1131476,05:58:20 pm — 05:58:20 pm,17:58:20,17:58:20,0,,[]
CNN Evening News for 2018-10-23,CNN,2018-10-23,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1131477,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-10-23,CNN,2018-10-23,about 1 hour long,Immigration / Migrant Caravan / Trump's Truth / Ramos Report / A Discussion,1131478,07:00:20 pm — 07:20:20 pm,19:00:20,19:20:20,1200,"(Studio: Anderson Cooper)  A Keeping Them Honest look at Claims by President Trump with no proof of anything introduced.  [About immigration, TRUMP&nbsp- says there is no proof of anything.]  A State Department report on the absence of terrorism groups in Mexico quoted.  The lack of evidence there are terrorists with the migrant caravan from Honduras noted.  Trump tweet yesterday about the caravan with Middle Easterners in it quoted.  [In response to CNN's Jim Acosta's question, TRUMP&nbsp- says he has good information about who is in the caravan; states Border Parol says they have intercepted many people from the Middle East.]  [Vice President Mike PENCE&nbsp- says the caravan was financed by Venezuela.]  How Trump's claims are unsupported explained.  [PENCE&nbsp- says we intercept 10 terrorists a day at the southern borders.]  The correction to Pence's statement noted.  

(Studio: Anderson Cooper; White House: Jim Acosta)  Trump's post-truth world with Trump & Pence telling tales with no evidence with a vague Homeland Security tweet quoted, the racially loaded, demonizing comments about ""Middle Easterners"" while calling himself a nationalist discussed.  

(Studio: Anderson Cooper)  Live interview held with Univision anchor reporter Jorge Ramos about Trump & the caravan.  [With the caravan, RAMOS&nbsp- says Trump just wanted to create fear about the migrants with no Middle Easterners here, just people seeing poverty: they are refugees, not financed criminals; explains why the people from Central America are here: they had no hope where they came from.]    

(Studio: Anderson Cooper)  Live discussion held with CNN's former Trump official Marc Short & Amanda Carpenter about Trump & immigration.  [CARPENTER&nbsp- offers views on Trump's reaction to the photos from Central America: there is a crisis. how he got elected because of immigration concerns & Republicans have a good case to make about the issue rather than making ""unforced errors"".]  [SHORT&nbsp- offers views on how Trump is best to make the border secure, how we need to get votes to fix the problem.] ","['Anderson Cooper', 'Anderson Cooper; White House', 'Anderson Cooper', 'they are refugees, not financed criminals; explains why the people from Central America are here']"
CNN Evening News for 2018-10-23,CNN,2018-10-23,about 1 hour long,Upcoming Items & COMMERCIALS: Golden Corral; Aleve; Ebates; American Petroleum Inst.; TripAdvisor; ClearChoice; Wayfair; priceline; Fidelity Investments.,1131479,07:20:20 pm — 07:24:40 pm,19:20:20,19:24:40,260,,[]
CNN Evening News for 2018-10-23,CNN,2018-10-23,about 1 hour long,Midterm Elections / Trump / Dishonesty / A Discussion,1131480,07:24:40 pm — 07:31:40 pm,19:24:40,19:31:40,420,"(Studio: Anderson Cooper)  Some of the falsehoods from the president introduced.  [President TRUMP&nbsp- says they want to give them cars & drivers' licenses: will it be a Rolls-Royce; promises to sign into law about the opioid crisis with little Democratic support.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's David Chalian, former Trump official Marc Short & Amanda Carpenter about Trump & the midterm elections.  [CHALIAN&nbsp- offer views on the election environment with the Republicans now getting in the game.]  [SHORT&nbsp- offers views on the growing Republican voter enthusiasm with Trump keeping up the momentum in battleground states.]  [CARPENTER&nbsp- offers views on what is giving Republicans confidence because there is no Democratic alternative, how the Democrats have gone forward with an immigration policy.]   ","['Anderson Cooper', 'will it be a Rolls-Royce; promises to sign into law about the opioid crisis with little Democratic support.]  \n\n(Studio']"
CNN Evening News for 2018-10-23,CNN,2018-10-23,about 1 hour long,"Upcoming Items & COMMERCIALS: Shriners Hospital; CNN ""The Forecast""; Tukol; SoFi; CNN.",1131481,07:31:40 pm — 07:35:30 pm,19:31:40,19:35:30,230,,[]
CNN Evening News for 2018-10-23,CNN,2018-10-23,about 1 hour long,Turkey / Saudi Consulate Mystery / Khashoggi / Trump /  McChrystal Interview,1131482,07:35:30 pm — 07:41:40 pm,19:35:30,19:41:40,370,"(Studio: Anderson Cooper)  What President Trump said about the involvement of Saudi Arabia in the death of ""Washington Post"" journalist Jamal Khashoggi at the Saudi embassy in Istanbul, Turkey, introduced.  [TRUMP&nbsp- calls it a total fiasco from day one.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's retired Army Gen. Stanley McChrystal, author of ""Leaders: Myth & Reality"" about Khashoggi's death.  [McCHRYSTAL&nbsp- offers views on the reality of events with Saudi Crown Prince Mohammad bin Salman, the options for the US-Saudi Arabia relations with our moral leadership in the world being more important, his views on different leadership styles with us confusing celebrity with leadership, the leadership of President Trump with the rules being re-understood.] ","['Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-10-23,CNN,2018-10-23,about 1 hour long,"Upcoming Items & COMMERCIALS: Ford; ""Can You Ever Forgive Me""; Vistaprint; Arby's; HLN; The Addiction Network; Great America PAC; CNN Anthony Bourdain.",1131483,07:41:40 pm — 07:45:40 pm,19:41:40,19:45:40,240,,[]
CNN Evening News for 2018-10-23,CNN,2018-10-23,about 1 hour long,Midterm Elections / Florida / The Voters / A Discussion,1131484,07:45:40 pm — 07:54:40 pm,19:45:40,19:54:40,540,"(Studio: Anderson Cooper)  The midterm elections campaigning by President Trump, former President Obama & Hillary Clinton reported.    

(Florida: Randi Kaye)  The view of a group of Florida voters on the elections & Hillary in Florida featured; scenes shown.  [Voters Alexandria AYALA, Rob LONG, Stephanie REUBINS, Marc LaFALAISE, Darzana KHAN- offer views on Hillary Clinton as a Florida campaigner with her representing the old Democratic Party, as a fund-raiser, how no one trusts her, on what Clinton said about her husband & Monica Lewinsky, the need for ""fresh blood"" in Florida.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's Kirsten Powers & former Clinton campaign manager Robbie Mook about the Florida voters.  [MOOK&nbsp- offers views on Clinton fund-raising for gubernatorial candidate Andrew Gillum while voters complain: glad she is helping people.]  [POWERS&nbsp- offers views on how Hillary is a controversial person, her tone deaf comments about Lewinsky, on the ""blue wave"" for Democrats in the House, how strong female leaders like Hillary & Representative Nancy Pelosi get attacked.] ","['Anderson Cooper', 'Randi Kaye', 'Anderson Cooper']"
CNN Evening News for 2018-10-23,CNN,2018-10-23,about 1 hour long,"Upcoming Items & COMMERCIALS: ""Cuomo Prime Time""; McDonalds; Shriners Hospital; CNN ""Democracy in Peril""; Donald J. Trump for President.",1131485,07:54:40 pm — 07:59:40 pm,19:54:40,19:59:40,300,,[]
CNN Evening News for 2018-10-23,CNN,2018-10-23,about 1 hour long,US-Russia Relations / Trump-Putin Meeting,1131486,07:59:40 pm — 08:00:30 pm,19:59:40,20:00:30,50,(Studio: Anderson Cooper)  The possibility for a second summit between President Trump & Russian President Vladimir Putin in Paris as discussed by national security adviser John Bolton reported. ,['Anderson Cooper']
CNN Evening News for 2018-10-23,CNN,2018-10-23,about 1 hour long,Good Night  ,1131487,08:00:30 pm — 08:00:30 pm,20:00:30,20:00:30,0,,[]
ABC Evening News for 2018-10-24,ABC,2018-10-24,29 minutes long,Preview/Introduction	David Muir (New York),1131488,05:30:00 pm — 05:31:40 pm,17:30:00,17:31:40,100,,[]
ABC Evening News for 2018-10-24,ABC,2018-10-24,29 minutes long,Terrorism / Package Bombs / Trump,1131489,05:31:40 pm — 05:41:10 pm,17:31:40,17:41:10,570,"(Studio: David Muir)  Report introduced.  

(New York: Gio Bentiez)  A series of six package bombs sent to Hillary Clinton, former President Obama, CNN headquarters & others, including Eric Holder, Representative Maxine Waters & earlier, George Soros, featured; scenes shown of CNN news being interrupted, armed police, the bomb squad, the pipe bomb sent to former CIA director John Brennan.  [In Florida, Hillary CLINTON&nbsp- says it is a troubling time with deep divisions.]  [New York City Mayor Bill de BLASIO&nbsp- calls it an effort to terrorize.]  [New York Governor Andrew CUOMO&nbsp- comments.]  [First Lady Melania TRUMP&nbsp- speaks against violence.]  [President TRUMP&nbsp- says we have to unify & that acts of political violence have no place.]  How the device sent to CNN got there discussed.  

(Studio: David Muir)  Report introduced.  

(Washington: Pierre Thomas)  The trail of clues about the bombs examined; photos of the bomb devices designed to maim or kill shown; details given about the investigation of the bombs & packages.  [NYC police commissioner James O'NEILL- comments on the explosive device.]  The possibility there could be more bomb devices discussed.  

(Studio: David Muir)  Report introduced.  

(White House: Cecilia Vega)  The sober message from Trump about the bombs presented; a statement from CNN President Jeff Zucker about the president's attacks on the media quoted.    [TRUMP&nbsp- calls this conduct abhorrent.]  [Oct. 18, TRUMP&nbsp- jokes about the Congressman who body slammed a reporter.]  The questions the White House is facing about the political rhetoric discussed. ","['David Muir', 'Gio Bentiez', 'David Muir', 'Pierre Thomas', 'David Muir', 'Cecilia Vega']"
