headline,network,date,overall_duration,title,program_id,timestamps,start_time,end_time,duration,description,reporters
CNN Evening News for 2018-01-22,CNN,2018-01-22,about 1 hour long,Upcoming Items & COMMERCIALS: TD Ameritrade; ancestry.com; Geico; PreserVision; Shriners Hospitals.,1120164,07:52:50 pm — 07:56:50 pm,19:52:50,19:56:50,240,,[]
CNN Evening News for 2018-01-22,CNN,2018-01-22,about 1 hour long,Trump / Porn Star Payoff / Daniels,1120165,07:56:50 pm — 08:00:00 pm,19:56:50,20:00:00,190,"(Studio: Anderson Cooper)  Report introduced.  

(Washington: Brian Todd)  The publicity for porn star Stormy Daniels about a payoff from lawyer Michael Cohen for her alleged affair with Donald Trump in 2006 examined; scenes shown from a strip club where she performed over the weekend.  [The Trophy Club owner Jay LEVY- comments on the booking.]  [""in Touch Weekly"" editor James HENDENY- comments on the publication of the article about an affair.]  [""Trump Revealed"" co-author Marc FISHER- talks about Trump's penchant for controlling the message.]  The denials of an affair by Cohen & Vice President Mike Pence noted. ","['Anderson Cooper', 'Brian Todd']"
CNN Evening News for 2018-01-22,CNN,2018-01-22,about 1 hour long,Good Night,1120166,08:00:00 pm — 08:00:00 pm,20:00:00,20:00:00,0,,[]
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Preview/Introduction	David Muir (New York),1120167,05:30:00 pm — 05:31:20 pm,17:30:00,17:31:20,80,,[]
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Kentucky / School Shooting,1120168,05:31:20 pm — 05:34:30 pm,17:31:20,17:34:30,190,"(Studio: David Muir)  Report introduced.  

(Benton, Kentucky: Steve Osunsami)  The deadly school shooting in Kentucky featured; scenes shown from outside the Marshall County High School in Benton.  [Three STUDENTs, voice of Gavin HEADY, DeFew's Body Shop owner Jim DeFEW, voices of several STUDENTS&nbsp- describe what happened at the school.]  [MOTHER&nbsp- reacts.] ","['David Muir', 'Steve Osunsami']"
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Trump / Russian Connection / Sessions,1120169,05:34:30 pm — 05:38:50 pm,17:34:30,17:38:50,260,"(Studio: David Muir)  Report introduced.  

(Washington: Pierre Thomas)  The questioning of Attorney General Jeff Sessions by special counsel former FBI director Robert Mueller's team in the Russia investigation featured; details given about the questioning about the Russians, the firing of FBI director James Comey.  [President TRUMP&nbsp- comments briefly.]  [Jan. 10, 2017, SESSIONS&nbsp- denies any communications with the Russians.]  [July 25, 2017, TRUMP&nbsp- reacts to Sessions' recusal.]  [Nov. 14, 2017, SESSIONS&nbsp- can't remember about the meeting; answers questions about a Russian President Vladimir Putin meeting.]  [May 11, 2017, TRUMP&nbsp- comments on the ""Russia thing"": a made-up story]  Reports Sessions has been urging FBI director Chris Wray to clean house discussed.  

(Studio: David Muir, Jonathan Karl)  Two key issues Mueller would like to ask Trump about: the firings of Comey & national security director Michael Flynn & whether the interview with the president will happen & what Trump's legal team is saying about the investigation discussed. ","['David Muir', 'Pierre Thomas', 'a made-up story]  Reports Sessions has been urging FBI director Chris Wray to clean house discussed.  \n\n(Studio']"
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Government Shutdown / Immigration ,1120170,05:38:50 pm — 05:41:00 pm,17:38:50,17:41:00,130,"(Studio: David Muir)  Report introduced.  

(White House: Cecilia Vega)  The battle over the DACA/Dreamers after the end of the government shutdown examined; Trump tweet quoted; details given about the other immigration issues.  [In response to Vega question, White House press secretary Sarah Huckabee SANDERS&nbsp- says the president would seek a permanent solution for the Dreamers.]  [Sep. 1, 2017, TRUMP&nbsp- says ""we love the Dreamers.""]  [Senator Chuck SCHUMER&nbsp- says the wall offer is off the table.]  What Republican Senator John Kennedy is saying about the DACA deal discussed. ","['David Muir', 'Cecilia Vega']"
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Alaska / Earthquake ,1120171,05:41:00 pm — 05:42:50 pm,17:41:00,17:42:50,110,"(Studio: David Muir)  Report introduced.  

(Santa Monica, California: Kayna Whitworth)  The earthquake in Alaska that triggered a tsunami scare featured; scenes shown from Kodiak of people leaving & a diagram. The earthquake afetrshocks discussed. ","['David Muir', 'Kayna Whitworth']"
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Winter Weather ,1120172,05:42:50 pm — 05:43:50 pm,17:42:50,17:43:50,60,"(Studio: David Muir)  Report introduced.  

(Haddam, Connecticut: Gio Benitez)  The dangerous conditions from the powerful winter storm reviewed; scenes shown of rain, a sliding school bus in Massachusetts, icy waterways in Connecticut.  [Connecticut resident Carolyn AUBIN- comments on the icy river.]  ","['David Muir', 'Gio Benitez']"
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Afghanistan / Hotel Attack,1120173,05:43:50 pm — 05:44:10 pm,17:43:50,17:44:10,20,"(Studio: David Muir)  The US confirmation of the death of Americans in the terrorism attack on a hotel in Kabul, Afghanistan, updated; scenes shown of the hotel. ",['David Muir']
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Upcoming Items & COMMERCIALS: Mucinex; Boost; WeatherTech; Fidelity Investments.,1120174,05:44:10 pm — 05:46:40 pm,17:44:10,17:46:40,150,,[]
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Diamond Health,1120175,05:46:40 pm — 05:48:20 pm,17:46:40,17:48:20,100,"(Studio: David Muir)  Report introduced.  

(New York: David Wright)  The announcement from singer Neil Diamond of his retirement from concert touring due to Parkinson's disease examined; performance video shown, including him singing ""Sweet Caroline"" in Boston; details given about Parkinson's symptoms. ","['David Muir', 'David Wright']"
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Upcoming Items & COMMERCIALS: Xeljanz; Ensure; Ocuvite; Alka-Seltzer; Opdivo.,1120176,05:48:20 pm — 05:51:20 pm,17:48:20,17:51:20,180,,[]
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Index,1120177,05:51:20 pm — 05:52:30 pm,17:51:20,17:52:30,70,"(Studio: David Muir)  A brief look at news stories with video/pictures often shown: a deadly car pileup in St. Louis; the death of 6-year-old Emily Grace Muth from the flu; the death of Naomi Parker Fraley, the real ""Rosie the Riveter"" of World War II. ",['David Muir']
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,"Upcoming Items & COMMERCIALS: AT&T; Centrum; Eliquis; Poligrip; Depend; Prevagen; Wonderful Pistachios; News 2; ""World News Tonight""",1120178,05:52:30 pm — 05:56:20 pm,17:52:30,17:56:20,230,,[]
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Academy Awards,1120179,05:56:20 pm — 05:58:40 pm,17:56:20,17:58:40,140,"(Studio: David Muir)  The Oscar nominations for the films & actors in ""The Shape of Water,"" ""Three Billboards Outside Ebbing, Missouri,"" ""The Post."" Lady Bird,"" ""Get Out,"" ""I, Tonya,"" ""All the Money in the World,"" ""Call Me By Your Name"" ""Darkest Hour"" reported; clips shown. ",['David Muir']
ABC Evening News for 2018-01-23,ABC,2018-01-23,29 minutes long,Good Night,1120180,05:58:40 pm — 05:58:40 pm,17:58:40,17:58:40,0,,[]
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1120181,07:00:10 pm — 07:00:10 pm,19:00:10,19:00:10,0,,[]
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,Trump / Russian Connection / Interview / A Discussion,1120182,07:00:10 pm — 07:11:00 pm,19:00:10,19:11:00,650,"(Studio: Anderson Cooper)  The developments in the Russia investigation with the ""Washington Post"" reporting special counsel former FBI director Robert Mueller wants to interview President Trump introduced.  [June 9, 2017, TRUMP&nbsp- says he will speak to Mueller.]  [Jan. 10, 2018, TRUMP&nbsp- says no collusion, unlikely to have an interview.]  

(Studio: Anderson Cooper; White House: Pamela Brown)  Why Mueller's team wants to question Trump over the firing of FBI director James Comey & national security director Michael  Flynn with a lot to still be worked out about an interview discussed.  

(Studio: Anderson Cooper)  Live discussion held with CNN's Jeffrey Toobin & former US attorney Preet Bharara about Trump, Mueller & an interview of the president.  [BHARARA, TOOBIN&nbsp- offer views on the status of the investigation with the high-level person coming last because there will be no second chance, why the emphasis is not on collusion, which is not a crime, but Obstruction of justice is a crime, why an interview is better than written answers to questions, how the president is in a unique position, so there will be a fight, the Mueller interview with Attorney General Jeff Sessions, a theory on why deputy attorney general Rod Rosenstein has not recused himself, how Comey is the key witness in this case.] ","['Anderson Cooper', 'Anderson Cooper; White House', 'Anderson Cooper']"
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,"Upcoming Items & COMMERCIALS: Fidelity Investments; T-Mobile/Netflix; Carvana; ""The 15:17 to Paris""; Golden Corral; ancestry.com; Thera Tears; Grubhub; Home Instead; Atlantis.",1120183,07:11:00 pm — 07:15:00 pm,19:11:00,19:15:00,240,,[]
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,Trump / FBI / Barrett Interview / McCabe & Mueller / A Discussion ,1120184,07:15:00 pm — 07:27:10 pm,19:15:00,19:27:10,730,"(Studio: Anderson Cooper)  Live phone interview held with ""Washington Post"" reporter Devlin Barrett about President Trump's meeting at the White House with then-acting FBI director Andrew McCabe after FBI director James Comey was fired.  [BARRETT&nbsp- describes what happened in the Oval Office with McCabe & the president, who asked him who he voted for in 2016 & asked about his wife, who ran for an office in Virginia, how Trump often criticized McCabe, who will soon retire.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's John Dean, Philip Mudd & security analyst Asha Rangappa about Trump & McCabe.  [MUDD, DEAN, RANGAPPA&nbsp- offer views on how the FBI serves for presidents of different parties, on the FBI after Watergate, the loyalty test Trump asked of Comey, the state of Mueller's investigation, the obstruction & Russia investigations, questions for Trump.] ","['Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,"Upcoming Items & COMMERCIALS: DirecTV; Hilton; Alka-Seltzer; Wayfair; tripadvisor; ""Hostiles""; ""Cuomo Prime Time""; ""Bellevue""; Flint Law Firm/mesothelioma.",1120185,07:27:10 pm — 07:30:40 pm,19:27:10,19:30:40,210,,[]
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,"Trump / FBI, McCabe / A Discussion",1120186,07:30:40 pm — 07:36:40 pm,19:30:40,19:36:40,360,"(Studio: Anderson Cooper)  Live discussion held with CNN's Gloria Borger & David Axelrod about President Trump, his dealings with FBI official Andrew McCabe & the investigation by special counsel former FBI director Robert Mueller.  [AXELROD, BORGER&nbsp- offer views on Trump asking McCabe about who he voted for, the politicizing of the FBI & the separation of powers in the federal government, Trump's view of the Justice Department, the pressure from Attorney General Jeff Sessions for FBI director Chris Wray to fire McCabe.] ",['Anderson Cooper']
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,"Upcoming Items & COMMERCIALS: Geico; ""Waco""; BirdsWye; trivago; SimplyFitBoard; ""Cuomo Prime Time""; ClearChoice; CNN ""The Van Jones Show""",1120187,07:36:40 pm — 07:40:40 pm,19:36:40,19:40:40,240,,[]
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,Trump / Immigration / Fox Interview,1120188,07:40:40 pm — 07:46:50 pm,19:40:40,19:46:50,370,"(Studio: Anderson Cooper)  Live discussion held with former president of Mexico ""Let's Move On"" author Vicente Fox about President Trump, immigration & a border wall.  [FOX&nbsp- offers views on the funding of a border wall that will not be paid for by Mexico, that Trump is not responsible for declining immigration from Mexico, that the president has to start behaving like a president, that his comments on Mexico were racist, the divide within the US.] ",['Anderson Cooper']
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,"Upcoming Items & COMMERCIALS: BMW; T-Mobile; Advil; CNN ""The Radical Story of Patty Hearst; BuyLeesa.com.",1120189,07:46:50 pm — 07:50:10 pm,19:46:50,19:50:10,200,,[]
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,"Trumps / Davos Trip / Melania, Porn Star Payoff",1120190,07:50:10 pm — 07:52:40 pm,19:50:10,19:52:40,150,"(Studio: Anderson Cooper; Washington: Kate Bennett)  The announcement that First Lady Melania Trump will not accompany President Trump on his trip to the World Economic Forum in Davos & the issue of a payoff by Trump lawyers to porn star Stormy Daniels, the 13th anniversary of the Trump wedding, how Melania is a mysterious first lady discussed; Melania tweet quoted. ",['Anderson Cooper; Washington']
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,"Upcoming Items & COMMERCIALS: TD Ameritrade; BirdsEye; ""Hostiles""; trivago; Shriners Hospitals.",1120191,07:52:40 pm — 07:56:40 pm,19:52:40,19:56:40,240,,[]
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,"Benton, Kentucky / School Shooting",1120192,07:56:40 pm — 08:00:10 pm,19:56:40,20:00:10,210,"(Studio: Anderson Cooper; Benton, Kentucky: Nick Valencia)   The school shooting in Kentucky featured; scenes shown from outside the Marshall County High School in Benton; details given about the two victims Preston Cope & Bailey Holt & what is known about the shooting, the apprehension of the shooter, the status of the wounded students.. ","['Anderson Cooper; Benton, Kentucky']"
CNN Evening News for 2018-01-23,CNN,2018-01-23,about 1 hour long,Good Night,1120193,08:00:10 pm — 08:00:10 pm,20:00:10,20:00:10,0,,[]
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,Preview/Introduction	David Muir (New York),1120194,05:30:00 pm — 05:31:10 pm,17:30:00,17:31:10,70,,[]
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,USA Gymnastics / Sex Abuse / Nassar Sentence,1120195,05:31:10 pm — 05:34:50 pm,17:31:10,17:34:50,220,"(Studio: David Muir)  Report introduced.  

(Lansing, Michigan: Linsey Davis)  The judge's prison sentence for former USA Gymnastics team doctor Larry Nassar for sexually abusing the athletes under his care featured; scenes shown from the courtroom of Nassar & many women who testified against him.  [NASSAR&nbsp- reads a statement.]  [Ingram County Judge Rosemarie AQUILINA- addresses Nassar: 175 years in prison.]  [Victim Stephanie ROBINSON- reacts to the sentence.]  [In court on Jan. 16, victims Kyle STEPHENS, today, Rachael DENHOLLANDER- speak out.]  Further lawsuits & investigations against USA Gymnastics & Michigan State University discussed. ","['David Muir', 'Linsey Davis']"
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,"Trump / Russian Connection, McCabe / Questioning",1120196,05:34:50 pm — 05:38:10 pm,17:34:50,17:38:10,200,"(Studio: David Muir)  Report introduced.  

(White House: Cecilia Vega)  The announcement from President Trump he would speak under oath to special counsel former FBI director Robert Mueller & Trump's questioning of then-acting FBI director Andrew McCabe featured; photos shown of four administration figures already interviewed; details given about the obstruction of justice issue & the firing of FBI director James Comey.  [In response to Vega questions, White House press secretary Sarah Huckabee SANDERS&nbsp- downplays Trump's discussions with McCabe.]  What Trump may/may not have asked McCabe about his vote in 2016 & his eagerness to talk to Mueller discussed. ","['David Muir', 'Cecilia Vega']"
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,Trump / Russian Connection / FBI / Text Messages,1120197,05:38:10 pm — 05:41:10 pm,17:38:10,17:41:10,180,"(Studio: David Muir)  Report introduced.  

(Washington: Pierre Thomas)  The Republican concern about missing text messages between two FBI staffers, Peter Strzok & Lisa Page, about opinions about President Trump & Hillary Clinton that led to special counsel former FBI director Robert Mueller removing Strzok from the Russian investigation examined.  [Yesterday, on Fox, Senator Ron JOHNSON&nbsp- raises the issue of secret meetings.]  [White House press secretary Sarah Huckabee SANDERS&nbsp- expresses President Trump's concerns.]  [Senator Richard BURR- reacts to the FBI answer about glitches.]  [Senator Chuck SCHUMER&nbsp- reacts.] ","['David Muir', 'Pierre Thomas']"
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,Kentucky / Benton School Shooting,1120198,05:41:10 pm — 05:42:50 pm,17:41:10,17:42:50,100,"(Studio: David Muir)  Report introduced.  

(Benton, Kentucky: Steve Osunsami)  The search for a motive in yesterday's deadly school shooting in Kentucky featured; scenes from outside the Marshall County High School in Benton & photos of victims Bailey Holt & Preston Cope shown.  [Injured student's father Jeff DYSINGER- comments.]  [Student Bryson CONKWRIGHT- comments on the arrested student.]  [Student Kennadi SPRAGGS- talks about Cope.] ","['David Muir', 'Steve Osunsami']"
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,California / Family Captives,1120199,05:42:50 pm — 05:43:10 pm,17:42:50,17:43:10,20,"(Studio: David Muir)  The judge's restrictions on Louise & David Turpin, parents of the 12 children they held captive in their California home, reported. ",['David Muir']
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,Arizona / High-Speed Chase,1120200,05:43:10 pm — 05:44:30 pm,17:43:10,17:44:30,80,"(Studio: David Muir)  Report introduced.  

(Los Angeles: Kayna Whitworth)  The high-speed collision in Phoenix of cars after the pursuit of a suspect reviewed; aerial scenes of the crash & flight of driver Mitechell Tabel shown.  [Arizona dept. of public safety Kameron LEE- talks about the suspect.] ","['David Muir', 'Kayna Whitworth']"
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,Afghanistan / Charity Attack,1120201,05:44:30 pm — 05:45:20 pm,17:44:30,17:45:20,50,(Studio: David Muir)  A deadly attack in Afghanistan on the Save the Children charity reported; scenes shown from Jalalabad of the suicide bombing with a statement from Save the Children CEO Carolyn Miles quoted. ,['David Muir']
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,Upcoming Items & COMMERCIALS: Belsomra; Purina; Aleve.,1120202,05:45:20 pm — 05:46:00 pm,17:45:20,17:46:00,40,,[]
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,Medicine: Flu,1120203,05:46:00 pm — 05:49:30 pm,17:46:00,17:49:30,210,"(Studio: David Muir)  Report introduced.  

(New York: Linzie Janis)  A new study in the ""New England Journal of Medicine"" on heart attacks related to the flu examined; photos shown of young victim Emily Grace Muth.  [WOMAN, Muth's mother Rhonda MUTH- comment on Grace.]  [Lenox Hill Hospital Dr. Christine HAINES- explains what happens to flu victims.] ","['David Muir', 'Linzie Janis']"
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,Upcoming Items & COMMERCIALS: Humira; Taltz; Eliquis.,1120204,05:49:30 pm — 05:52:50 pm,17:49:30,17:52:50,200,,[]
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,Index,1120205,05:52:50 pm — 05:53:50 pm,17:52:50,17:53:50,60,(Studio: David Muir)  A brief look at news stories with video often shown: the search for a cruise ship passenger who fell overboard; the first cloningin China of primates; Elton John's announcement of his retirement tour. ,['David Muir']
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,Upcoming Items & COMMERCIALS: Xeljanz; Robitussin; Dr. Scholl's; Pom Wonderful; Botoz; Alka-Seltzer; News 2.,1120206,05:53:50 pm — 05:57:20 pm,17:53:50,17:57:20,210,,[]
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,"America Strong (Smokey, the Dog)",1120207,05:57:20 pm — 05:58:40 pm,17:57:20,17:58:40,80,(Studio: David Muir)  The story of the rescue of a dog from a burning building in Atlanta presented; scenes shown of the treatment of the dog for smoke inhalation. ,['David Muir']
ABC Evening News for 2018-01-24,ABC,2018-01-24,29 minutes long,Good Night,1120208,05:58:40 pm — 05:58:40 pm,17:58:40,17:58:40,0,,[]
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1120209,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,Trump / Russian Connection / Interview / A Discussion,1120210,07:00:20 pm — 07:15:40 pm,19:00:20,19:15:40,920,"(Studio: Anderson Cooper)  What President Trump said about speaking to special counsel former FBI director Robert Mueller  introduced. [With reporters, voice of TRUMP&nbsp- says no collusion, no obstruction, but he would love to speak with Mueller & he would do it under oath, there's no collusion, he was a better candidate than Hillary Clinton & the crooked machine.]  

(Studio: Anderson Cooper; White House: Pamela Brown)  The reports about a Trump-Mueller sit-down interview with the lawyers negotiating, the topics of the firing of FBI director James Comey & national security director Michael Flynn, the obstruction of justice issue discussed  

(Studio: Anderson Cooper; Washington: Gloria Borger)  The negotiations about Trump testifying subject to the advice of his lawyers, who advise written answers to questions discussed.  

(Studio: Anderson Cooper)  Live discussion held with CNN's Jeffrey Toobin, David Chalian, Michael Zeldin & Gloria Borger about Trump & Mueller.  [TOOBIN, ZELDIN, CHALIAN, BORGER&nbsp- offer views on the Trump interview in the Mueller investigation, the lawyers' concerns about an unscripted interview, the public support of Trump testifying under oath, how Mueller wants conversations & has told the Trump team he wants an interview, how this is a solvable problem of a complicated legal question involving the president, the lawyers wanting a road map of the investigation.] ","['Anderson Cooper', 'Anderson Cooper; White House', 'Anderson Cooper; Washington', 'Anderson Cooper']"
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,"Upcoming Items & COMMERCIALS: Mitsubishi; Charles Schwab; Servicemaster Restore; legalzoom; DirectTV; BirdsEye; Centrum; ""Hostiles""; Alka-Seltzer; trivago.",1120211,07:15:40 pm — 07:19:30 pm,19:15:40,19:19:30,230,,[]
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,Trump / A Chat / McCabe / A Discussion,1120212,07:19:30 pm — 07:26:20 pm,19:19:30,19:26:20,410,"(Studio: Anderson Cooper)  President Trump's chat with reporters before leaving for Davos for the World Economic Forum introduced.  [With reporters, voice of TRUMP&nbsp- says he spoke about FBI's Andrew McCabe, asking him about who he voted for is not a big deal, but he does not remember asking it.]  Live discussion held with CNN's Jennifer Granholm & former RNC chief of staff Mike Shields about Trump.  [SHIELDS&nbsp- offers views on Trump asking McCabe who he voted for, the investigation of Hillary Clinton not being fully done, what we know about the special counsel former FBI director Robert Mueller's investigation.]  [GRANHOLM&nbsp- offers views on how it is inappropriate for Trump to ask the question: that he believes the Justice Department serves him, not the country. Trump's 2007 lawsuit in which he admitted lying, thus he does not want to be interviewed by Mueller, the obstruction of justice issue.] ",['Anderson Cooper']
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,"Upcoming Items & COMMERCIALS: Experian; Expedia; ""The Shape of Water""; Pom Wonderful; ""Cuomo Prime Time""; ""Bellevue""; SoFi.",1120213,07:26:20 pm — 07:28:50 pm,19:26:20,19:28:50,150,,[]
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,Trump / Russian Connection / FBI Texts / Dent Interview,1120214,07:28:50 pm — 07:38:00 pm,19:28:50,19:38:00,550,"(Studio: Anderson Cooper)  President Trump's chat with reporters before leaving for Davos for the World Economic Forum in which he talked about missing text messages between FBI agents Peter STrzok & Lisa Page introduced.  [With reporters, voice of TRUMP&nbsp- says he worries about five months worth of the 50,00 missing texts.]  

(Studio: Anderson Cooper; Capitol Hill: Manu Raju)  The technical glitch that affected thousands of FBI phones, the texts about a ""secret society"" issue raised by Republican Senator Ron Johnson discussed; inset video of the president's Marine One helicopter taking off.    

(Studio: Anderson Cooper)  Live discussion held with CNN's Representative Charlie Dent about the FBI text messages.  [DENT&nbsp- offers views on the Justice Department explanation about the texts & conspiracy theories: the need to be more measured, on President Trump going after his own FBI: baffling, the issue of him asking the FBI's Andrew McCabe who he voted for.] ","['Anderson Cooper', 'Anderson Cooper; Capitol Hill', 'Anderson Cooper']"
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,"Upcoming Items & COMMERCIALS: Hilton; Northwestern Mutual; ancestry.com; ""Cuomo Prime Time""; Great America PAC.",1120215,07:38:00 pm — 07:40:50 pm,19:38:00,19:40:50,170,,[]
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,Trump / Immigration / Sanders Interview,1120216,07:40:50 pm — 07:48:30 pm,19:40:50,19:48:30,460,"(Studio: Anderson Cooper)  What President Trump said about the immigration issue & DACA in his audio chat with reporters  introduced.  [Voice of TRUMP&nbsp- says we will look into Dreamers at some point, his plan to build the wall from a fund of 25 billion dollars, that the immigration problem will be solved.]  

(Studio: Anderson Cooper)  Live discussion held with Senator Bernie Sanders about what Trump said about immigration.  [SANDERS&nbsp- offers views on how the president says different things & lies a lot, but we have a moral crisis about 800,000 people who came to the US as children & this is their home & they could lose their legal status; suggests the border can be protected by something other than a wall; lists crises related to budget issues; comments on the deal between Trump & Senator Chuck Schumer on immigration.] ","['Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,"Upcoming Items & COMMERCIALS: trulicity; CNN ""The Radical Story of Patty Hearts""; ClearChoice.",1120217,07:48:30 pm — 07:52:00 pm,19:48:30,19:52:00,210,,[]
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,Trump / Russian Connection / Hayden Interview,1120218,07:52:00 pm — 07:57:00 pm,19:52:00,19:57:00,300,"(Studio: Anderson Cooper)  What White House lawyer Ty Cobb told the ""New York Times"" about what President Trump meant about being interviewed by special counsel former FBI director Robert Mueller introduced.  Live discussion held with CNN's former CIA dir. Michael Hayden about Trump & Mueller.  [HAYDEN  offers views on the facts there is a cloud over the president, so he needs to talk to Mueller despite whatever the lawyers say, that FBI morale matters when the Trump administration attacks the institution, what Senator Ron Johnson said about the missing FBI texts & a secret society: the unusual viciousness of the attacks now coming from the right.] ",['Anderson Cooper']
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,COMMERCIALS: Wells Fargo; Shriners Hospitals.,1120219,07:57:00 pm — 08:00:10 pm,19:57:00,20:00:10,190,,[]
CNN Evening News for 2018-01-24,CNN,2018-01-24,about 1 hour long,Good Night,1120220,08:00:10 pm — 08:00:10 pm,20:00:10,20:00:10,0,,[]
ABC Evening News for 2018-01-25,ABC,2018-01-25,29 minutes long,Preview/Introduction	David Muir (New York),1120237,05:30:00 pm — 05:31:10 pm,17:30:00,17:31:10,70,,[]
ABC Evening News for 2018-01-25,ABC,2018-01-25,29 minutes long,Trump / immigration / DACA Deal,1120238,05:31:10 pm — 05:34:50 pm,17:31:10,17:34:50,220,"(Studio: David Muir)  Report introduced.  

(White House: Cecilia Vega)  The surprising offer from President Trump of a route to citizenship for the Dreamers, immigrants brought to the US as children, featured; details given about the immigration concession in return for US specific restrictions.  [Jan. 25, 2017, for ABC, TRUMP&nbsp- says they {Dreamers} should not be worried.]  [Yesterday, TRUMP&nbsp- says he might extend the deadline.]  [In the past, TRUMP&nbsp- speaks about the border wall.]  [Two weeks ago, in response to questions from Senators Dianne Feinstein & Kevin McCarthy, TRUMP&nbsp- talks about immigration reform.]  The responses from Republican leadership & Democrats to the DACA plan discussed. ","['David Muir', 'Cecilia Vega']"
ABC Evening News for 2018-01-25,ABC,2018-01-25,29 minutes long,Trump / Russian Connection / Interview,1120239,05:34:50 pm — 05:37:50 pm,17:34:50,17:37:50,180,"(Studio: David Muir)  Report introduced.  

(White House: Jonathan Karl)  The fallout from President Trump's surprise discussion with White House reporters about talking with special counsel former FBI director Robert Mueller featured; scenes shown of Trump landing in Switzerland for the World Economic Forum with world leaders; details given about what his lawyers, including John Dowd, are saying.  [TRUMP&nbsp- speaks.]  [In audio with reporters, TRUMP&nbsp- says he would love to talk with Mueller under oath; adds there is no collusion; asserts he was a better candidate than Hillary Clinton.]  What the president & his lawyers are saying about a Mueller interview discussed.   ","['David Muir', 'Jonathan Karl']"
ABC Evening News for 2018-01-25,ABC,2018-01-25,29 minutes long,First Lady / Agenda,1120240,05:37:50 pm — 05:38:10 pm,17:37:50,17:38:10,20,"(Studio: David Muir)  First Lady Melania Trump shown visiting the Holocaust Museum in Washington, DC, & then to Florida rather than going to Davos with President Trump. ",['David Muir']
