headline,network,date,overall_duration,title,program_id,timestamps,start_time,end_time,duration,description,reporters
NBC Evening News for 2018-04-28,NBC,2018-04-28,29 minutes long,"Upcoming Items & COMMERCIALS: Geico; Prevagen; Jardiance; ""Today""",1123982,05:49:50 pm — 05:52:30 pm,17:49:50,17:52:30,160,,[]
NBC Evening News for 2018-04-28,NBC,2018-04-28,29 minutes long,"Movies: ""Avengers""",1123983,05:52:30 pm — 05:53:00 pm,17:52:30,17:53:00,30,"(Studio: Jose Diaz Balart)  The opening of the film ""Avengers: Infinity War"" reported; film clip shown. ",['Jose Diaz Balart']
NBC Evening News for 2018-04-28,NBC,2018-04-28,29 minutes long,Movies: Movie Pass,1123984,05:53:00 pm — 05:53:20 pm,17:53:00,17:53:20,20,"(Studio: Jose Diaz Balart)  The problems with the sustainability of the business model for moveipass, which allows customers to see multiple movies for a base fee, reported. ",['Jose Diaz Balart']
NBC Evening News for 2018-04-28,NBC,2018-04-28,29 minutes long,Football / NFL Draft,1123985,05:53:20 pm — 05:54:10 pm,17:53:20,17:54:10,50,"(Studio: Jose Diaz Balart)  The selection by the Seattle Seahawks of Shaquem Griffin, who has just one hand, in the NFL draft reported; photo & workout video shown.  [GRIFFIN&nbsp- jokes about being the ""one-hand wonder.""] ",['Jose Diaz Balart']
NBC Evening News for 2018-04-28,NBC,2018-04-28,29 minutes long,"Upcoming Items & COMMERCIALS: Flonase; Salonpas; Humira; Fidelity Investments; ""Today""",1123986,05:54:10 pm — 05:56:50 pm,17:54:10,17:56:50,160,,[]
NBC Evening News for 2018-04-28,NBC,2018-04-28,29 minutes long,Baseball / Usher's Career,1123987,05:56:50 pm — 05:59:00 pm,17:56:50,17:59:00,130,"(Studio: Jose Diaz Balart)  Report introduced.  

(Pittsburgh: Kevin Tibbles)  Retired Pittsburgh Pirates baseball usher Phil Coyne, who served for 82 years, profiled; scenes shown of ""Uncle Phil"" at the ballpark with the kids & fans.  [COYNE&nbsp- jokes about longevity: two Oreos & a glass of milk.] ","['Jose Diaz Balart', 'Kevin Tibbles']"
NBC Evening News for 2018-04-28,NBC,2018-04-28,29 minutes long,Good Night,1123988,05:59:00 pm — 05:59:00 pm,17:59:00,17:59:00,0,,[]
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,Preview/Introduction	DeMarco Morgan (New York),1123989,05:00:00 pm — 05:01:00 pm,17:00:00,17:01:00,60,,[]
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,Trump / Michigan Speech,1123990,05:01:00 pm — 05:03:30 pm,17:01:00,17:03:30,150,"(Studio: DeMarco Morgan)  Report introduced.  

(White House: Errol Barnett)  President Trump's speech in Michigan about immigration, former FBI director James Comey, the Russia investigation, North Korea & Iran featured.  [TRUMP&nbsp- says we must secure our border Or we will close down the country; calls Comey a liar/leaker; state he had ""everything"" to do with North Korea.]  [On NBC, COMEY&nbsp- criticizes Trump.]  [On ABC, Secretary of State Mike POMPEO&nbsp- talks about his trip to North Korea & the Iran deal.]  [On ABC, Representative Adam SCHIFF&nbsp- says Iran will influence the North Korean view.]  The presence of White House press secretary Sarah Huckabee Sanders at the White House Correspondents' Dinner where she was targeted by comedian Michelle Wolf & Trump's reaction to it noted. ","['DeMarco Morgan', 'Errol Barnett']"
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,North Korea-South Korea Relations / Summit,1123991,05:03:30 pm — 05:05:10 pm,17:03:30,17:05:10,100,"(Studio: DeMarco Morgan)  Report introduced.  

(Beijing: Ben Tracy)  The summit meeting between North Korean leaders Kim Jong Un & South Korean President Moon Jae-in about nuclear matters & Kim's statements on war reviewed; scenes shown from the missile test site in North Korea; details given about North Korea changing its time zone to match South Korea. ","['DeMarco Morgan', 'Ben Tracy']"
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,US-Mexico Border / Immigration Caravan,1123992,05:05:10 pm — 05:07:00 pm,17:05:10,17:07:00,110,"(Studio: DeMarco Morgan)  Report introduced.  

(Los Angeles: Mireya Villarreal)  The showdown at the US-Mexico border when Central American migrants come seeking asylum in the US featured; scenes shown of the migrants now at the border wall with Mexico; details given about international asylum laws.  [In Michigan, President TRUMP&nbsp- cites the caravan, the dumb immigration laws.]  A Border Patrol report that several immigrants crossed illegally into the US & the detention process noted. ","['DeMarco Morgan', 'Mireya Villarreal']"
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,"Teachers Strike / Arizona, Colorado",1123993,05:07:00 pm — 05:07:40 pm,17:07:00,17:07:40,40,(Studio: DeMarco Morgan)  The teachers strikes in Arizona & Colorado updated. ,['DeMarco Morgan']
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,Cosby / Prison,1123994,05:07:40 pm — 05:09:20 pm,17:07:40,17:09:20,100,"(Studio: DeMarco Morgan)  Report introduced.  

(Studio: Meg Oliver)  What comedian Bill Cosby said to the ""New York Post"" about his assault conviction reviewed; Cosby quoted on an earlier deal offer, his past meeting with South African President Nelson Mandela; photos shown of five women who testified against Cosby in the second Andrea Constand trial; details given about his plan to appeal the verdict. ","['DeMarco Morgan', 'Meg Oliver']"
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,Missouri / Greitens Scandal,1123995,05:09:20 pm — 05:09:50 pm,17:09:20,17:09:50,30,(Studio: DeMarco Morgan)  A court ruling about a cell phone in the case of the affair by Missouri Governor Eric Greitens reported. ,['DeMarco Morgan']
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,Autos / Hit & Run Deaths,1123996,05:09:50 pm — 05:11:00 pm,17:09:50,17:11:00,70,"(Studio: DeMarco Morgan)  Report introduced.  

(Washington: Kris Van Cleave)  The rise in deaths from hit-&-run car crashes examined; accident statistics cited; sample road accident shown.  [Victim's daughter Cindy COOPER&nbsp- talks about her father's 2007 death; states the need to raise awareness.]  [AAA's Jake NELSON&nbsp- talks about the problems for distracted drivers & how hit-&-run car drivers get away.]  The system in Colorado & California of an Amber alert-like description of such drivers noted. ","['DeMarco Morgan', 'Kris Van Cleave']"
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,Harvey Death,1123997,05:11:00 pm — 05:12:30 pm,17:11:00,17:12:30,90,"(Studio: DeMarco Morgan)  The death of Larry Harvey, the man behind the Burning Man music festival, reported; scenes shown of the burning figure. ",['DeMarco Morgan']
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,Upcoming Items & COMMERCIALS: K9 Advantix; Hilton; Farxiga; Dr. Scholl's; Depend; Fancy Feast; Liberty Mutual.,1123998,05:12:30 pm — 05:15:40 pm,17:12:30,17:15:40,190,,[]
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,Education: Gates Scholars,1123999,05:15:40 pm — 05:18:10 pm,17:15:40,17:18:10,150,"(Studio: DeMarco Morgan)  Report introduced.  

(No location given: Scott Pelley)  A ""60 Minutes"" look at the scholarship program for minorities developed by Bill & Melinda Gates presented; scenes shown from the University of Central Florida with scholarship students.  [Group of STUDENTS&nbsp- talk about their acceptance letters.]  [Bill & Melinda GATES&nbsp- explain the aim of helping minority students & the data from the program.] ","['DeMarco Morgan', 'Scott Pelley']"
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,"Upcoming Items & COMMERCIALS: Nuedexta; MiraLAX; Purina; Salonpas; Claritin; trivago; ""60 Minutes""; ""CBS Evening News""",1124000,05:18:10 pm — 05:21:10 pm,17:18:10,17:21:10,180,,[]
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,Medicine: HIV in the South,1124001,05:21:10 pm — 05:23:30 pm,17:21:10,17:23:30,140,"(Studio: DeMarco Morgan)  Report introduced.  

(Jackson, Mississippi: Kenneth Craig)  The impact of HIV on African American communities in the deep South featured; HIV statistics cited; details given about the problems of stigma & clinic access; scenes shown from Jackson, Mississippi.  [HIV patient Jacqueline WILSON&nbsp- talks about being HIV-positive.]  [At Open Arms Healthcare Center Deja ABDUL-HAQ- talks about inadequacies in the African American community & dealing with the issues in Jackson.]   ","['DeMarco Morgan', 'Kenneth Craig']"
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,"Upcoming Items & COMMERCIALS: McDonalds; Dr. Scholl's; Vraylar; Ensure; Depend; Advantage II; ""CBS Evening News"".",1124002,05:23:30 pm — 05:26:30 pm,17:23:30,17:26:30,180,,[]
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,Football / NFL Draft,1124003,05:26:30 pm — 05:28:50 pm,17:26:30,17:28:50,140,"(Studio: DeMarco Morgan)  The selection by the Seattle Seahawks of Shaquem Griffin, who has just one hand, in the NFL draft reported; scenes shown of the reaction to the phone call from the Seahawks & Shaquem's workout.  [GRIFFIN&nbsp- reacts to be able to play with his twin brother.] ",['DeMarco Morgan']
CBS Evening News for 2018-04-29,CBS,2018-04-29,29 minutes long,Good Night,1124004,05:28:50 pm — 05:28:50 pm,17:28:50,17:28:50,0,,[]
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,Preview/Introduction	Kate Snow (New York),1124005,05:30:00 pm — 05:31:10 pm,17:30:00,17:31:10,70,,[]
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,US-Mexico Border / Immigration Caravan,1124006,05:31:10 pm — 05:33:20 pm,17:31:10,17:33:20,130,"(Studio: Kate Snow)  Report introduced.  

(Tijuana, Mexico: Gadi Schwartz)  A likely showdown at the US-Mexico border when Central American migrants come seeking asylum in the US featured; scenes shown of the migrants now at the border with Mexico; details given about international asylum laws.  [In Michigan, President TRUMP&nbsp- cites ""the mess"" of that caravan.]  [Immigration attorney Erika PINHEIRO- explains their role.]   ","['Kate Snow', 'Gadi Schwartz']"
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,Georgia / Police Shooting,1124007,05:33:20 pm — 05:35:40 pm,17:33:20,17:35:40,140,"(Studio: Kate Snow)  Report introduced.  

(Savannah, Georgia: Maya Rodriguez)  The controversy over the deadly January police shooting in Georgia of Ricky Boyd featured; scenes shown; details given about the type of gun Boyd had.  [Mother Gamely SMILEY- asks the body cam video be released; cries about her son.]   ","['Kate Snow', 'Maya Rodriguez']"
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,Congressional Elections / Trump,1124008,05:35:40 pm — 05:38:10 pm,17:35:40,17:38:10,150,"(Studio: Kate Snow)  Report introduced.  

(White House: Kelly O'Donnell)  The battle lines for the 2018 Congressional elections examined; scenes shown of President Trump campaigning in Michigan; details given about the issue of the nuclear agreement with Iran that Trump has criticized.  [TRUMP&nbsp- says Representative Nancy Pelosi & her gang have to be voted out & we gotta win the House & Senate.]  [On Fox, CONGRESSMAN&nbsp- talks about the North Korea opportunity.] ","['Kate Snow', ""Kelly O'Donnell""]"
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,US-Iran Relations / Nuclear Deal,1124009,05:38:10 pm — 05:40:20 pm,17:38:10,17:40:20,130,"(Studio: Kate Snow)  Report introduced.  

(Tehran: Ali Arouzi)  The tensions between Iran & the US over the current nuclear deal examined; details given about the implications of instability for the region.  [Apr. 24, President TRUMP&nbsp- says Iran will pay a price if they threaten us.]  [University of Tehran professor Mohammad MARANDI- says Iran will not accept a re-deal.]  [In Tehran, IRANIAN&nbsp- says we worry about the deal collapsing.]  [Carpet DEALER&nbsp- worries about transfer money.] ","['Kate Snow', 'Ali Arouzi']"
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,North Korea-US Relations / Summit / Nuclear Inspections,1124010,05:40:20 pm — 05:42:30 pm,17:40:20,17:42:30,130,"(Studio: Kate Snow)  Report introduced.  

(Seoul: Bill Neely)  The question as to whether North Korean leader Kim Jong Un will allow inspectors in North Korea's nuclear facilities as the summit with President Trump nears examined; map shown of the secret nuclear site in northern North Korea; details given about the issue of a North Korea clock time shift.   ","['Kate Snow', 'Bill Neely']"
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,Business: Sprint-T-Mobile Merger,1124011,05:42:30 pm — 05:44:10 pm,17:42:30,17:44:10,100,"(Studio: Kate Snow)  Report introduced.  

(Studio: Matt Bradley)  The meaning of the merger of wireless companies Sprint & T-Mobile under the T-Mobile name examined; details given about claims of new technology & Justice Department concerns about reducing competition.  [""Business Insider""'s Steve KOVACH- says charges will increase down the road.]   ","['Kate Snow', 'Matt Bradley']"
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,Upcoming Items & COMMERCIALS: Liberty Mutual; Salonpas; Prevagen; Farxiga; TD Ameritrade.,1124012,05:44:10 pm — 05:46:50 pm,17:44:10,17:46:50,160,,[]
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,Medicine: Emergency Rooms / Mental Health Care,1124013,05:46:50 pm — 05:49:30 pm,17:46:50,17:49:30,160,"(Studio: Kate Snow)  Report introduced.  

(Orange, California: John Torres)  The makeover of hospital emergency rooms to deal with patients seeking psychiatric help featured; scenes shown from California's St. Joseph Hospital, which has a specialized room just for psychiatric patients  [Patient Chad WARD&nbsp- recalls his ER experiences.]  [St. Joseph Hospital psychiatrist Dr. Ernest RASYDI- asks how they can be helped.]  [St. Joseph Hospital emergency & behavioral services dir. Dr. Glenn RAUP- talks about this patient environment.] ","['Kate Snow', 'John Torres']"
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,"Upcoming Items & COMMERCIALS: trivago; Lyrica; Brighthouse; ""Today""; ""Dateline""; Randy Boyd.",1124014,05:49:30 pm — 05:52:40 pm,17:49:30,17:52:40,190,,[]
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,Space: Space Vacations,1124015,05:52:40 pm — 05:54:30 pm,17:52:40,17:54:30,110,"(Studio: Kate Snow)  Report introduced.  

(No location given: Morgan Radford)  Business plans for ""space vacations"" featured; scenes shown of the launch of a Blue Origin spacecraft; details given about the tourism demand & plans for a space hotel in 2022.  [20011 space tourist Dennis TITO&nbsp- says it was euphoria.]  [On the street, MAN&nbsp- jokes.] ","['Kate Snow', 'Morgan Radford']"
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,"Upcoming Items & COMMERCIALS: Consumer Cellular; Fidelity Investments; Dr. Scholl's; ancestry.com; Hilton; Liberty Mutual; ""Dateline""; ""Today""",1124016,05:54:30 pm — 05:57:10 pm,17:54:30,17:57:10,160,,[]
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,"Laundry: ""The Pope of Soap""",1124017,05:57:10 pm — 06:00:00 pm,17:57:10,18:00:00,170,"(Studio: Kate Snow)  Report introduced.  

(Minneapolis: Kevin Tibbles)  The story of ""The Pope of Soap"" Patrick Richardson, who sees himself as a laundry evangelist, profiled; scenes shown of him in action at the free laundry clinic at the Mall of America in Minneapolis & in a grocery shopping for cleaning ingredients. ","['Kate Snow', 'Kevin Tibbles']"
NBC Evening News for 2018-04-29,NBC,2018-04-29,30 minutes long,Good Night,1124018,06:00:00 pm — 06:00:00 pm,18:00:00,18:00:00,0,,[]
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,Preview/Introduction	David Muir (New York),1124019,05:30:00 pm — 05:31:20 pm,17:30:00,17:31:20,80,,[]
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,Trump & Kelly,1124020,05:31:20 pm — 05:34:00 pm,17:31:20,17:34:00,160,"(Studio: David Muir)  Report introduced.  

(White House: Cecilia Vega)  The response of White House chief of staff Gen. John Kelly to an NBC News report he called President Trump an idiot featured; Kelly statement on his relationship with the president quoted; details given about Kelly's handing of Rob Porter, the differences between Trump & Kelly over the border wall.  [March 13, TRUMP&nbsp- praises Kelly.]  The factional split in the White House over Kelly discussed. ","['David Muir', 'Cecilia Vega']"
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,"Nuclear Program / Iran, North Korea / Netanyahu / Trump",1124021,05:34:00 pm — 05:36:40 pm,17:34:00,17:36:40,160,"(Studio: David Muir)  Report introduced.  

(Washington: Martha Raddatz)  The dramatic claims from Israeli Prime Minister Benjamin Netanyahu about Iran's nuclear program examined; scenes shown from Israeli TV when he pulled back a curtain revealing ""secret files"" about Iran's nuclear program.  [NETANYAHU&nbsp- says President Trump will do the right thing; states Iran lied.]  [TRUMP&nbsp- comments on the ""horrible agreement.""]  [In Michigan, TRUMP&nbsp- refers to the crowd saying ""Nobel.""]  Trump tweet about locations for the North Korea talks quoted.  [TRUMP&nbsp- refers to the Korean DMZ site.]  The deadline for the Iran nuclear deal & how North Korean leader Kim Jong Un may view this deal discussed. ","['David Muir', 'Martha Raddatz']"
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,US-Mexico Border / Immigration Caravan,1124022,05:36:40 pm — 05:38:10 pm,17:36:40,17:38:10,90,"(Studio: David Muir)  Report introduced.  

(Tijuana, Mexico: Matt Gutman)  The showdown at the US-Mexico border when Central American migrants come seeking asylum in the US featured; scenes shown of the migrants now at the border fence with Mexico; details given from some migrant stories & the asylum process based on a ""credible threat"" interview.  [President TRUMP&nbsp- speaks about the ""mess"" with the caravan.] ","['David Muir', 'Matt Gutman']"
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,California / Serial Killer / DeAngelo Arrest,1124023,05:38:10 pm — 05:40:00 pm,17:38:10,17:40:00,110,"(Studio: David Muir)  Report introduced.  

(Citrus Heights: California: Whit Johnson)  The possible motive for Joseph DeAngelo's multiple murder & rapes in the decades-old California ""Golden State Killer"" case featured; details given about clues in the case; scenes shown of DeAngelo in court.  [Contra Costa County retired investigator Paul HOLES- speculates about anger at ""Bonnie.""]  DeAngelo's past relationship with Bonnie Jean Colwell recalled. [Murder victims' daughter Jennifer CAROLE- speaks about this coward.] ","['David Muir', 'California']"
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,Pruitt Spending / Chmielewski Interview,1124024,05:40:00 pm — 05:42:30 pm,17:40:00,17:42:30,150,"(Studio: David Muir)  Report introduced.  

(Washington: Kyra Phillips)  The ABC News interview with EPA whistleblower Kevin Chmielewski, who spoke out against the unethical spending by EPA administrator Scott Pruitt, presented; details given about Pruitt's lavish spending.  [CHMIELEWSKI&nbsp- says he was told Pruitt wanted him fired, refused to get first class tickets.]  [Last week, PRUITT&nbsp- offers denial.]  The call from many members of Congress for Pruitt to go discussed. ","['David Muir', 'Kyra Phillips']"
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,Afghanistan / Suicide Bombing,1124025,05:42:30 pm — 05:43:00 pm,17:42:30,17:43:00,30,(Studio: David Muir)  The double suicide bombings in Afghanistan & the death of a US service member in combat operations reported; scenes shown from Kabul. ,['David Muir']
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,Sexual Harassment / Judd Lawsuit,1124026,05:43:00 pm — 05:45:50 pm,17:43:00,17:45:50,170,"(Studio: David Muir)  Report introduced.  

(Los Angeles: Amy Robach)  The lawsuit brought by actress Ashley Judd against movie mogul Harvey Weinstein for retaliating after she rejected his sexual advances in 1997 examined.  [In exclusive interview, JUDD&nbsp- wants Weinstein held accountable; states Weinstein blocked her from being cast in ""Lord of the Rings.""]  [Judd ATTORNEY&nbsp- cites the evidence from Peter Jackson.]  Judd's promise to donate any money won to the Time's Up movement noted.  Weinstein's denial about the film noted. ","['David Muir', 'Amy Robach']"
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,Upcoming Items & COMMERCIALS: Otezla; Brighthouse; Phillips' Digestive Health; 1-800-quit-now.,1124027,05:45:50 pm — 05:48:30 pm,17:45:50,17:48:30,160,,[]
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,Cosby Trial / Juror Interview,1124028,05:48:30 pm — 05:50:00 pm,17:48:30,17:50:00,90,"(Studio: David Muir)  Report introduced.  

(Studio: Linsey Davis)  An ABC News exclusive interview held with Juror Number 1 in the trial of comedian Bill Cosby that found him guilty of drugging & assaulting Andrea Constand in 2004 presented.  [Juror Number 1 Harrison SNYDER- says Cosby talking about giving Quaaludes to young women to have sex turned the case: he was guilty.] ","['David Muir', 'Linsey Davis']"
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,Upcoming Items & COMMERCIALS: Symbicort; Oscar Mayer; Dr. Scholl's; Publishers Clearing House; Xeljanz.,1124029,05:50:00 pm — 05:53:10 pm,17:50:00,17:53:10,190,,[]
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,Index of Other News,1124030,05:53:10 pm — 05:54:00 pm,17:53:10,17:54:00,50,"(Studio: David Muir)  A brief look at news stories with video often shown: the severe weather threat with hail in Texas & weather maps shown; the falling of a tree in Bellevue, Pennsylvania, on a softball field; the defamation lawsuit from Stormy Daniels against President Trump about her sketch. ",['David Muir']
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,Upcoming Items & COMMERCIALS: Claritin; Keurig; WeatherTech; K9 Advantix; Shark; Breo; HomeAdvisor; News 2.,1124031,05:54:00 pm — 05:57:30 pm,17:54:00,17:57:30,210,,[]
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,"Made in America (""Avengers"" Movie)",1124032,05:57:30 pm — 05:59:00 pm,17:57:30,17:59:00,90,"(Studio: David Muir)  The filming of most of the hit movie ""Avengers: Infinity War"" in America featured; film clips & the Georgia set shown. ",['David Muir']
ABC Evening News for 2018-04-30,ABC,2018-04-30,29 minutes long,Good Night,1124033,05:59:00 pm — 05:59:00 pm,17:59:00,17:59:00,0,,[]
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1124034,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,Trump & Kelly / A Discussion,1124035,07:00:20 pm — 07:12:40 pm,19:00:20,19:12:40,740,"(Studio: Anderson Cooper; Washington: Pamela Brown)  The denials from White House chief of staff Gen. John Kelly he called President Trump ""unhinged"" or an ""idiot"" with Kelly's statement about his relationship with the president quoted & the issues in dispute between them discussed; Trump tweet about the fake news media quoted.  

(Studio: Anderson Cooper)  Live discussion held with CNN's Gloria Borger, retired Gen. Mark Hertling & Brown about Trump & Kelly.  [BORGER, HERTLING, BROWN&nbsp- offer views on why Trump is unhappy with how Kelly controlled his phone access, how Kelly is used to military leadership, not the stresses with the White House, how Trump believes he can run the White House alone & make the decisions, the Kelly staff claims about Kelly's actual role, Kelly's likely frustrations, the unpredictability of the president.] ","['Anderson Cooper; Washington', 'Anderson Cooper']"
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,Upcoming Items & COMMERCIALS: coolsculpting; Claritin; Vanda; Red Lobster; IBM; Coppertone; NeedToImpeach.com; Audible; Roundup; Transitions.,1124036,07:12:40 pm — 07:16:40 pm,19:12:40,19:16:40,240,,[]
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,Trump / Daniels Lawsuit / A Discussion,1124037,07:16:40 pm — 07:25:30 pm,19:16:40,19:25:30,530,"(Studio: Anderson Cooper)  The defamation lawsuit from Stormy Daniels against President Trump about his tweet on her sketch introduced.  Live discussion held with CNN's Paul Callan & Daniels attorney Michel Avenatti about the lawsuit.  [AVENATTI&nbsp- says the president called Daniels a liar, that Trump will likely help our case; explains why we filed in New York & this case is different from the Los Angeles Case.]  [CALLAN&nbsp- offers views on the difficulty of proving defamation cases with Daniels now a public figure, whether a porn star can be defamed, thus it is a publicity stunt.] ",['Anderson Cooper']
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,Trump / Tariffs,1124038,07:25:30 pm — 07:25:40 pm,19:25:30,19:25:40,10,"(Studio: Anderson Cooper)  A ""Washington Post"" story President Trump has delayed his tariffs on steel & aluminum for Canada, Mexico & the European Union reported. ",['Anderson Cooper']
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,"Upcoming Items & COMMERCIALS: Aleve; Fidelity Investments; ConstantContact; Norton/LifeLock; Dr. Scholl's; Norton/LifeLock; SiFi; CNN ""United Shades of America""",1124039,07:25:40 pm — 07:29:10 pm,19:25:40,19:29:10,210,,[]
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,V.A. / Jackson Nomination / Pence Doctor,1124040,07:29:10 pm — 07:34:40 pm,19:29:10,19:34:40,330,"(Studio: Anderson Cooper)  The attack from President Trump on Senator Jon Tester for his allegations raised about White House physician Ronny Jackson during his V.A. nomination hearings introduced; Trump tweet quoted.  [April 24, on CNN, TESTER&nbsp- says Jackson was nicknamed ""The Candy Man"" for dispensing drugs.]  

(Studio: Anderson Cooper; Washington: Manu Ragu)  Allegations that Vice President Mike Pence's physician alerted the White House about Jackson's behavior last fall re: a HIPA violation about medical records of the second lady {Karen Pence} & Republican questions about the overall allegations aimed at Jackson during hearings discussed. ","['Anderson Cooper', 'Anderson Cooper; Washington']"
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,"Upcoming Items & COMMERCIALS: Carvana; ""Book Club""; Vistaprint; Transitions; CNN ""United Shades of America""; ClearChoice; CNN ""New Day""",1124041,07:34:40 pm — 07:38:00 pm,19:34:40,19:38:00,200,,[]
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,US-Mexico Border / A Wall,1124042,07:38:00 pm — 07:43:40 pm,19:38:00,19:43:40,340,"(Studio: Anderson Cooper)  A Keeping Them Honest Look at caravan migrants from Central America arriving at the US-Mexico border to seek asylum & the future for the wall introduced.  [At the border, Vice President Mike PENCE&nbsp- says this situation is a result of our weak immigration laws & the caravan attempts to undermine the laws of the US; affirms we are building a wall on the southern border.]  [March 20, in Ohio, President TRUMP &nbsp- says we started building the wall.]  How there is now no funding for building a wall outlined.  [In response to questions from CNN's Gary Tuchman, PENCE&nbsp- says the replacement wall is the beginning of building a wall.]  

(Studio: Anderson Cooper; Calexico, California: Gary Tuchman)  Pence's acknowledgment that Calexico is a replacement wall & there were people on the open Mexican side discussed. ","['Anderson Cooper', 'Anderson Cooper; Calexico, California']"
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,Upcoming Items & COMMERCIALS: ancestry.com; Claritin; Otezla; Miracle-Gro; Philadelphia Cheesecake; 1-800-beaches; CNN; BuyLeesa; CNN Anthony Bourdain.,1124043,07:43:40 pm — 07:47:50 pm,19:43:40,19:47:50,250,,[]
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,Iran / Nuclear Weapons / Netanyahu / Hayden Interview,1124044,07:47:50 pm — 07:56:30 pm,19:47:50,19:56:30,520,"(Studio: Anderson Cooper)  The speech from Israeli Prime Minister Benjamin Netanyahu about a secret Iranian nuclear program introduced.  [NETANYAHU&nbsp- calls it a terrible deal & President Trump will decide what to do about the Iran nuclear deal.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's former CIA & NSA director Michael Hayden about the Iran deal & North Korea.  [HAYDEN&nbsp- says Iran continued to lie about its program, but that was ""baked"" into the deal; offers views on North Korea: credits the administration for getting here; comments on his new book ""The Assault on Intelligence"" & the Iran intelligence, how intelligence has to adapt since the processes & decision-making are not linked, political affiliations as an act of faith these days with collateral damage to our institutions.]   ","['Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,"Upcoming Items & COMMERCIALS: T-Mobile; Geico/""The Avengers""; Hello Fresh; ZeroWater; DulcoLAX; Zocdoc; KardiaMobile.com.",1124045,07:56:30 pm — 08:00:40 pm,19:56:30,20:00:40,250,,[]
CNN Evening News for 2018-04-30,CNN,2018-04-30,about 1 hour long,Good Night ,1124046,08:00:40 pm — 08:00:40 pm,20:00:40,20:00:40,0,,[]
